[14:11:11] [info] Nut Log: [Renderer]初始化渲染器
[14:11:11] [info] Nut Log: [Renderer]设备名称: NVIDIA GeForce RTX 4050 Laptop GPU/PCIe/SSE2
[14:11:11] [info] Nut Log: [Renderer]渲染接口: OpenGL
[14:11:11] [info] Nut Log: [Renderer]版本: 4.6.0 NVIDIA 572.61
[14:11:11] [info] Nut Log: [Renderer]厂商: NVIDIA Corporation
[14:11:14] [info] Nut Log: [Window]光标移动到 1237, 501
[14:11:14] [info] Nut Log: [Window]光标移动到 1239, 503
[14:11:14] [info] Nut Log: [Window]光标移动到 1240, 505
[14:11:14] [info] Nut Log: [Window]光标移动到 1241, 506
[14:11:14] [info] Nut Log: [Window]光标移动到 1242, 508
[14:11:14] [info] Nut Log: [Window]光标移动到 1245, 510
[14:11:14] [info] Nut Log: [Window]光标移动到 1246, 511
[14:11:14] [info] Nut Log: [Window]光标移动到 1249, 511
[14:11:14] [info] Nut Log: [Window]光标移动到 1251, 512
[14:11:14] [info] Nut Log: [Window]光标移动到 1256, 512
[14:11:14] [info] Nut Log: [Window]光标移动到 1271, 515
[14:11:14] [info] Nut Log: [Window]光标移动到 1277, 517
[14:11:14] [info] Nut Log: [Window]光标移动到 1284, 518
[14:11:14] [info] Nut Log: [Window]光标移动到 1286, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1289, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1290, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1292, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1294, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1299, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1303, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1307, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1313, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1319, 520
[14:11:14] [info] Nut Log: [Window]光标移动到 1326, 521
[14:11:14] [info] Nut Log: [Window]光标移动到 1334, 523
[14:11:14] [info] Nut Log: [Window]光标移动到 1348, 527
[14:11:14] [info] Nut Log: [Window]光标移动到 1362, 529
[14:11:14] [info] Nut Log: [Window]光标移动到 1374, 533
[14:11:14] [info] Nut Log: [Window]光标移动到 1382, 535
[14:11:14] [info] Nut Log: [Window]光标移动到 1391, 536
[14:11:14] [info] Nut Log: [Window]光标移动到 1397, 536
[14:11:14] [info] Nut Log: [Window]光标移动到 1401, 536
[14:11:14] [info] Nut Log: [Window]光标移动到 1405, 536
[14:11:14] [info] Nut Log: [Window]光标移动到 1408, 536
[14:11:14] [info] Nut Log: [Window]光标移动到 1409, 538
[14:11:14] [info] Nut Log: [Window]光标移动到 1412, 538
[14:11:14] [info] Nut Log: [Window]光标移动到 1413, 539
[14:11:14] [info] Nut Log: [Window]光标移动到 1417, 543
[14:11:14] [info] Nut Log: [Window]光标移动到 1420, 546
[14:11:14] [info] Nut Log: [Window]光标移动到 1425, 550
[14:11:14] [info] Nut Log: [Window]光标移动到 1428, 550
[14:11:14] [info] Nut Log: [Window]光标移动到 1430, 550
[14:11:14] [info] Nut Log: [Window]光标移动到 1432, 550
[14:11:14] [info] Nut Log: [Window]光标移动到 1434, 550
[14:11:14] [info] Nut Log: [Window]光标移动到 1439, 552
[14:11:14] [info] Nut Log: [Window]光标移动到 1449, 558
[14:11:14] [info] Nut Log: [Window]光标移动到 1460, 565
[14:11:14] [info] Nut Log: [Window]光标移动到 1464, 569
[14:11:14] [info] Nut Log: [Window]光标移动到 1469, 572
[14:11:14] [info] Nut Log: [Window]光标移动到 1473, 575
[14:11:14] [info] Nut Log: [Window]光标移动到 1476, 577
[14:11:15] [info] Nut Log: [Window]光标移动到 1479, 578
[14:11:15] [info] Nut Log: [Window]光标移动到 1480, 579
[14:11:15] [info] Nut Log: [Window]光标移动到 1482, 580
[14:11:15] [info] Nut Log: [Window]光标移动到 1485, 582
[14:11:15] [info] Nut Log: [Window]光标移动到 1488, 585
[14:11:15] [info] Nut Log: [Window]光标移动到 1488, 587
[14:11:15] [info] Nut Log: [Window]光标移动到 1487, 587
[14:11:15] [info] Nut Log: [Window]光标移动到 1484, 587
[14:11:15] [info] Nut Log: [Window]光标移动到 1483, 587
[14:11:15] [info] Nut Log: [Window]光标移动到 1479, 586
[14:11:15] [info] Nut Log: [Window]光标移动到 1478, 585
[14:11:15] [info] Nut Log: [Window]光标移动到 1475, 585
[14:11:15] [info] Nut Log: [Window]光标移动到 1473, 585
[14:11:15] [info] Nut Log: [Window]光标移动到 1465, 585
[14:11:15] [info] Nut Log: [Window]光标移动到 1451, 581
[14:11:15] [info] Nut Log: [Window]光标移动到 1432, 577
[14:11:15] [info] Nut Log: [Window]光标移动到 1413, 574
[14:11:15] [info] Nut Log: [Window]光标移动到 1399, 573
[14:11:15] [info] Nut Log: [Window]光标移动到 1386, 573
[14:11:15] [info] Nut Log: [Window]光标移动到 1370, 573
[14:11:15] [info] Nut Log: [Window]光标移动到 1354, 573
[14:11:15] [info] Nut Log: [Window]光标移动到 1332, 570
[14:11:15] [info] Nut Log: [Window]光标移动到 1310, 566
[14:11:15] [info] Nut Log: [Window]光标移动到 1283, 559
[14:11:15] [info] Nut Log: [Window]光标移动到 1241, 549
[14:11:15] [info] Nut Log: [Window]光标移动到 1180, 528
[14:11:15] [info] Nut Log: [Window]光标移动到 1126, 516
[14:11:15] [info] Nut Log: [Window]光标移动到 1089, 508
[14:11:15] [info] Nut Log: [Window]光标移动到 1063, 503
[14:11:15] [info] Nut Log: [Window]光标移动到 1046, 503
[14:11:15] [info] Nut Log: [Window]光标移动到 1038, 503
[14:11:15] [info] Nut Log: [Window]光标移动到 1034, 503
[14:11:15] [info] Nut Log: [Window]光标移动到 1031, 503
[14:11:15] [info] Nut Log: [Window]光标移动到 1030, 501
[14:11:16] [info] Nut Log: [Window]光标移动到 1029, 499
[14:11:16] [info] Nut Log: [Window]光标移动到 1029, 497
[14:11:16] [info] Nut Log: [Window]光标移动到 1029, 494
[14:11:16] [info] Nut Log: [Window]光标移动到 1031, 492
[14:11:16] [info] Nut Log: [Window]光标移动到 1032, 490
[14:11:16] [info] Nut Log: [Window]光标移动到 1032, 488
[14:11:16] [info] Nut Log: [Window]光标移动到 1033, 487
[14:11:16] [info] Nut Log: [Window]光标移动到 1033, 485
[14:11:16] [info] Nut Log: [Window]光标移动到 1036, 483
[14:11:16] [info] Nut Log: [Window]光标移动到 1036, 481
[14:11:17] [info] Nut Log: [Window]光标移动到 1037, 479
[14:11:17] [info] Nut Log: [Window]光标移动到 1037, 478
[14:11:17] [info] Nut Log: [Window]光标移动到 1035, 477
[14:11:17] [info] Nut Log: [Window]光标移动到 1034, 476
[14:11:17] [info] Nut Log: [Window]光标移动到 1033, 474
[14:11:17] [info] Nut Log: [Window]光标移动到 1032, 471
[14:11:17] [info] Nut Log: [Window]光标移动到 1029, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1028, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1029, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1033, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1036, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1038, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1044, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1049, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1051, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1055, 471
[14:11:18] [info] Nut Log: [Window]光标移动到 1061, 472
[14:11:18] [info] Nut Log: [Window]光标移动到 1094, 474
[14:11:18] [info] Nut Log: [Window]光标移动到 1113, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1129, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1150, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1169, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1187, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1204, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1220, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1228, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1236, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1240, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1243, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1245, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1248, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1249, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1253, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1257, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1263, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1269, 478
[14:11:18] [info] Nut Log: [Window]光标移动到 1276, 480
[14:11:18] [info] Nut Log: [Window]光标移动到 1284, 480
[14:11:18] [info] Nut Log: [Window]光标移动到 1290, 481
[14:11:18] [info] Nut Log: [Window]光标移动到 1296, 483
[14:11:18] [info] Nut Log: [Window]光标移动到 1301, 486
[14:11:18] [info] Nut Log: [Window]光标移动到 1305, 486
[14:11:18] [info] Nut Log: [Window]光标移动到 1307, 486
[14:11:18] [info] Nut Log: [Window]光标移动到 1309, 487
[14:11:18] [info] Nut Log: [Window]光标移动到 1308, 487
[14:11:18] [info] Nut Log: [Window]光标移动到 1306, 487
[14:11:18] [info] Nut Log: [Window]光标移动到 1303, 486
[14:11:18] [info] Nut Log: [Window]光标移动到 1299, 483
[14:11:18] [info] Nut Log: [Window]光标移动到 1295, 483
[14:11:18] [info] Nut Log: [Window]光标移动到 1290, 483
[14:11:18] [info] Nut Log: [Window]光标移动到 1286, 484
[14:11:18] [info] Nut Log: [Window]光标移动到 1280, 485
[14:11:18] [info] Nut Log: [Window]光标移动到 1272, 485
[14:11:18] [info] Nut Log: [Window]光标移动到 1263, 487
[14:11:18] [info] Nut Log: [Window]光标移动到 1252, 489
[14:11:18] [info] Nut Log: [Window]光标移动到 1241, 489
[14:11:18] [info] Nut Log: [Window]光标移动到 1227, 489
[14:11:18] [info] Nut Log: [Window]光标移动到 1211, 489
[14:11:18] [info] Nut Log: [Window]光标移动到 1198, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1181, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1171, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1157, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1141, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1128, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1114, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1103, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1093, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1082, 488
[14:11:18] [info] Nut Log: [Window]光标移动到 1070, 486
[14:11:18] [info] Nut Log: [Window]光标移动到 1062, 484
[14:11:18] [info] Nut Log: [Window]光标移动到 1051, 483
[14:11:18] [info] Nut Log: [Window]光标移动到 1031, 478
[14:11:18] [info] Nut Log: [Window]光标移动到 1018, 476
[14:11:18] [info] Nut Log: [Window]光标移动到 1004, 474
[14:11:18] [info] Nut Log: [Window]光标移动到 990, 472
[14:11:18] [info] Nut Log: [Window]光标移动到 976, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 966, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 957, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 953, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 947, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 939, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 935, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 930, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 926, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 922, 470
[14:11:18] [info] Nut Log: [Window]光标移动到 919, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 921, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 922, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 925, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 926, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 928, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 929, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 932, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 933, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 935, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 936, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 939, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 940, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 942, 469
[14:11:19] [info] Nut Log: [Window]光标移动到 944, 468
[14:11:19] [info] Nut Log: [Window]光标移动到 945, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 950, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 951, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 953, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 954, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 957, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 958, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 960, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 961, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 964, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 966, 467
[14:11:19] [info] Nut Log: [Window]光标移动到 977, 468
[14:11:19] [info] Nut Log: [Window]光标移动到 993, 470
[14:11:19] [info] Nut Log: [Window]光标移动到 1015, 474
[14:11:19] [info] Nut Log: [Window]光标移动到 1037, 481
[14:11:19] [info] Nut Log: [Window]光标移动到 1091, 494
[14:11:19] [info] Nut Log: [Window]光标移动到 1118, 501
[14:11:19] [info] Nut Log: [Window]光标移动到 1144, 505
[14:11:19] [info] Nut Log: [Window]光标移动到 1175, 512
[14:11:19] [info] Nut Log: [Window]光标移动到 1202, 515
[14:11:19] [info] Nut Log: [Window]光标移动到 1223, 517
[14:11:19] [info] Nut Log: [Window]光标移动到 1245, 519
[14:11:19] [info] Nut Log: [Window]光标移动到 1264, 521
[14:11:19] [info] Nut Log: [Window]光标移动到 1274, 521
[14:11:19] [info] Nut Log: [Window]光标移动到 1283, 521
[14:11:19] [info] Nut Log: [Window]光标移动到 1294, 523
[14:11:19] [info] Nut Log: [Window]光标移动到 1305, 525
[14:11:19] [info] Nut Log: [Window]光标移动到 1319, 529
[14:11:19] [info] Nut Log: [Window]光标移动到 1346, 531
[14:11:19] [info] Nut Log: [Window]光标移动到 1355, 534
[14:11:19] [info] Nut Log: [Window]光标移动到 1364, 536
[14:11:19] [info] Nut Log: [Window]光标移动到 1373, 538
[14:11:19] [info] Nut Log: [Window]光标移动到 1384, 540
[14:11:19] [info] Nut Log: [Window]光标移动到 1395, 542
[14:11:19] [info] Nut Log: [Window]光标移动到 1423, 547
[14:11:19] [info] Nut Log: [Window]光标移动到 1437, 551
[14:11:19] [info] Nut Log: [Window]光标移动到 1451, 556
[14:11:19] [info] Nut Log: [Window]光标移动到 1465, 557
[14:11:19] [info] Nut Log: [Window]光标移动到 1479, 559
[14:11:19] [info] Nut Log: [Window]光标移动到 1493, 563
[14:11:19] [info] Nut Log: [Window]光标移动到 1506, 565
[14:11:19] [info] Nut Log: [Window]光标移动到 1516, 569
[14:11:19] [info] Nut Log: [Window]光标移动到 1524, 571
[14:11:19] [info] Nut Log: [Window]光标移动到 1533, 573
[14:11:19] [info] Nut Log: [Window]光标移动到 1539, 573
[14:11:19] [info] Nut Log: [Window]光标移动到 1542, 574
[14:11:19] [info] Nut Log: [Window]光标移动到 1541, 574
[14:11:19] [info] Nut Log: [Window]光标移动到 1539, 574
[14:11:19] [info] Nut Log: [Window]光标移动到 1526, 571
[14:11:19] [info] Nut Log: [Window]光标移动到 1500, 567
[14:11:20] [info] Nut Log: [Window]光标移动到 1473, 560
[14:11:20] [info] Nut Log: [Window]光标移动到 1438, 553
[14:11:20] [info] Nut Log: [Window]光标移动到 1406, 545
[14:11:20] [info] Nut Log: [Window]光标移动到 1379, 539
[14:11:20] [info] Nut Log: [Window]光标移动到 1350, 536
[14:11:20] [info] Nut Log: [Window]光标移动到 1321, 536
[14:11:20] [info] Nut Log: [Window]光标移动到 1292, 536
[14:11:20] [info] Nut Log: [Window]光标移动到 1263, 534
[14:11:20] [info] Nut Log: [Window]光标移动到 1227, 524
[14:11:20] [info] Nut Log: [Window]光标移动到 1159, 511
[14:11:20] [info] Nut Log: [Window]光标移动到 1127, 504
[14:11:20] [info] Nut Log: [Window]光标移动到 1089, 493
[14:11:20] [info] Nut Log: [Window]光标移动到 1062, 488
[14:11:20] [info] Nut Log: [Window]光标移动到 1036, 484
[14:11:20] [info] Nut Log: [Window]光标移动到 1014, 482
[14:11:20] [info] Nut Log: [Window]光标移动到 993, 480
[14:11:20] [info] Nut Log: [Window]光标移动到 971, 480
[14:11:20] [info] Nut Log: [Window]光标移动到 955, 480
[14:11:20] [info] Nut Log: [Window]光标移动到 939, 476
[14:11:20] [info] Nut Log: [Window]光标移动到 917, 473
[14:11:20] [info] Nut Log: [Window]光标移动到 866, 460
[14:11:20] [info] Nut Log: [Window]光标移动到 823, 449
[14:11:20] [info] Nut Log: [Window]光标移动到 786, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 709, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 680, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 654, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 630, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 609, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 587, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 571, 441
[14:11:20] [info] Nut Log: [Window]光标移动到 560, 439
[14:11:20] [info] Nut Log: [Window]光标移动到 542, 432
[14:11:20] [info] Nut Log: [Window]光标移动到 533, 429
[14:11:20] [info] Nut Log: [Window]光标移动到 528, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 529, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 534, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 547, 429
[14:11:20] [info] Nut Log: [Window]光标移动到 571, 433
[14:11:20] [info] Nut Log: [Window]光标移动到 605, 438
[14:11:20] [info] Nut Log: [Window]光标移动到 640, 440
[14:11:20] [info] Nut Log: [Window]光标移动到 678, 440
[14:11:20] [info] Nut Log: [Window]光标移动到 711, 440
[14:11:20] [info] Nut Log: [Window]光标移动到 745, 443
[14:11:20] [info] Nut Log: [Window]光标移动到 790, 446
[14:11:20] [info] Nut Log: [Window]光标移动到 830, 448
[14:11:20] [info] Nut Log: [Window]光标移动到 881, 451
[14:11:20] [info] Nut Log: [Window]光标移动到 1032, 468
[14:11:20] [info] Nut Log: [Window]光标移动到 1079, 479
[14:11:20] [info] Nut Log: [Window]光标移动到 1100, 483
[14:11:20] [info] Nut Log: [Window]光标移动到 1125, 489
[14:11:20] [info] Nut Log: [Window]光标移动到 1128, 492
[14:11:20] [info] Nut Log: [Window]光标移动到 1126, 492
[14:11:20] [info] Nut Log: [Window]光标移动到 1118, 491
[14:11:20] [info] Nut Log: [Window]光标移动到 1099, 491
[14:11:20] [info] Nut Log: [Window]光标移动到 1069, 487
[14:11:20] [info] Nut Log: [Window]光标移动到 1025, 475
[14:11:20] [info] Nut Log: [Window]光标移动到 968, 466
[14:11:20] [info] Nut Log: [Window]光标移动到 904, 452
[14:11:20] [info] Nut Log: [Window]光标移动到 847, 446
[14:11:20] [info] Nut Log: [Window]光标移动到 790, 440
[14:11:20] [info] Nut Log: [Window]光标移动到 740, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 696, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 658, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 625, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 596, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 567, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 543, 437
[14:11:20] [info] Nut Log: [Window]光标移动到 519, 434
[14:11:20] [info] Nut Log: [Window]光标移动到 497, 432
[14:11:20] [info] Nut Log: [Window]光标移动到 478, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 462, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 449, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 443, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 440, 428
[14:11:20] [info] Nut Log: [Window]光标移动到 442, 426
[14:11:20] [info] Nut Log: [Window]光标移动到 455, 424
[14:11:20] [info] Nut Log: [Window]光标移动到 476, 424
[14:11:20] [info] Nut Log: [Window]光标移动到 512, 424
[14:11:20] [info] Nut Log: [Window]光标移动到 577, 424
[14:11:20] [info] Nut Log: [Window]光标移动到 654, 426
[14:11:20] [info] Nut Log: [Window]光标移动到 742, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 829, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 959, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 1008, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 1041, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 1068, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 1086, 430
[14:11:20] [info] Nut Log: [Window]光标移动到 1093, 431
[14:11:20] [info] Nut Log: [Window]光标移动到 1095, 433
[14:11:21] [info] Nut Log: [Window]光标移动到 1093, 433
[14:11:21] [info] Nut Log: [Window]光标移动到 1078, 435
[14:11:21] [info] Nut Log: [Window]光标移动到 1067, 436
[14:11:21] [info] Nut Log: [Window]光标移动到 1051, 438
[14:11:21] [info] Nut Log: [Window]光标移动到 1027, 438
[14:11:21] [info] Nut Log: [Window]光标移动到 1001, 438
[14:11:21] [info] Nut Log: [Window]光标移动到 974, 438
[14:11:21] [info] Nut Log: [Window]光标移动到 947, 441
[14:11:21] [info] Nut Log: [Window]光标移动到 918, 443
[14:11:21] [info] Nut Log: [Window]光标移动到 891, 450
[14:11:21] [info] Nut Log: [Window]光标移动到 857, 455
[14:11:21] [info] Nut Log: [Window]光标移动到 824, 455
[14:11:21] [info] Nut Log: [Window]光标移动到 795, 455
[14:11:21] [info] Nut Log: [Window]光标移动到 769, 455
[14:11:21] [info] Nut Log: [Window]光标移动到 745, 455
[14:11:21] [info] Nut Log: [Window]光标移动到 732, 455
[14:11:21] [info] Nut Log: [Window]光标移动到 720, 456
[14:11:21] [info] Nut Log: [Window]光标移动到 709, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 703, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 697, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 691, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 689, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 683, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 679, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 677, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 674, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 673, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 671, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 668, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 664, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 658, 458
[14:11:21] [info] Nut Log: [Window]光标移动到 649, 460
[14:11:21] [info] Nut Log: [Window]光标移动到 641, 460
[14:11:21] [info] Nut Log: [Window]光标移动到 633, 462
[14:11:21] [info] Nut Log: [Window]光标移动到 624, 465
[14:11:21] [info] Nut Log: [Window]光标移动到 612, 464
[14:11:21] [info] Nut Log: [Window]光标移动到 604, 465
[14:11:21] [info] Nut Log: [Window]光标移动到 592, 469
[14:11:21] [info] Nut Log: [Window]光标移动到 583, 473
[14:11:21] [info] Nut Log: [Window]光标移动到 572, 476
[14:11:21] [info] Nut Log: [Window]光标移动到 558, 478
[14:11:21] [info] Nut Log: [Window]光标移动到 543, 485
[14:11:21] [info] Nut Log: [Window]光标移动到 529, 489
[14:11:21] [info] Nut Log: [Window]光标移动到 513, 491
[14:11:21] [info] Nut Log: [Window]光标移动到 502, 494
[14:11:21] [info] Nut Log: [Window]光标移动到 491, 494
[14:11:21] [info] Nut Log: [Window]光标移动到 482, 496
[14:11:21] [info] Nut Log: [Window]光标移动到 473, 500
[14:11:21] [info] Nut Log: [Window]光标移动到 470, 500
